the minbytes is 67108864, maxbytes is 67108864, iters is 5, warmup_iters is 2
data_size(Bytes): | aveg_time(us): | alg_bandwidth(GB/s): | check_result:
67108864          | 1140.76        | 58.82800             | NULL
67108864          | 1138.93        | 58.92262             | NULL
67108864          | 1140.88        | 58.82181             | NULL
67108864          | 1138.98        | 58.91994             | NULL
67108864          | 1140.70        | 58.83151             | NULL
67108864          | 1139.09        | 58.91435             | NULL
67108864          | 1140.58        | 58.83770             | NULL
67108864          | 1139.21        | 58.90835             | NULL
67108864          | 1140.38        | 58.84781             | NULL
67108864          | 1138.80        | 58.92925             | NULL
67108864          | 1139.86        | 58.87445             | NULL
67108864          | 1139.29        | 58.90401             | NULL
67108864          | 1140.11        | 58.86164             | NULL
67108864          | 1139.22        | 58.90773             | NULL
67108864          | 1140.18        | 58.85834             | NULL
67108864          | 1139.04        | 58.91683             | NULL
67108864          | 1139.92        | 58.87176             | NULL
67108864          | 1139.63        | 58.88643             | NULL
67108864          | 1139.57        | 58.88954             | NULL
67108864          | 1139.50        | 58.89325             | NULL
67108864          | 1140.18        | 58.85834             | NULL
67108864          | 1139.47        | 58.89491             | NULL
67108864          | 1139.83        | 58.87610             | NULL
67108864          | 1139.17        | 58.91021             | NULL
67108864          | 1140.46        | 58.84388             | NULL
67108864          | 1139.11        | 58.91352             | NULL
67108864          | 1139.81        | 58.87734             | NULL
67108864          | 1138.81        | 58.92904             | NULL
67108864          | 1139.93        | 58.87115             | NULL
67108864          | 1139.06        | 58.91600             | NULL
67108864          | 1140.03        | 58.86598             | NULL
67108864          | 1138.28        | 58.95638             | NULL
67108864          | 1140.07        | 58.86391             | NULL
67108864          | 1139.14        | 58.91166             | NULL
67108864          | 1140.15        | 58.85979             | NULL
67108864          | 1139.02        | 58.91808             | NULL
67108864          | 1139.92        | 58.87135             | NULL
67108864          | 1139.83        | 58.87631             | NULL
67108864          | 1139.92        | 58.87135             | NULL
67108864          | 1139.08        | 58.91497             | NULL
67108864          | 1140.37        | 58.84843             | NULL
67108864          | 1138.77        | 58.93111             | NULL
67108864          | 1139.56        | 58.89036             | NULL
67108864          | 1139.05        | 58.91642             | NULL
67108864          | 1140.18        | 58.85813             | NULL
67108864          | 1139.08        | 58.91517             | NULL
67108864          | 1140.16        | 58.85917             | NULL
67108864          | 1139.10        | 58.91373             | NULL
67108864          | 1140.09        | 58.86288             | NULL
67108864          | 1139.22        | 58.90794             | NULL
67108864          | 1140.19        | 58.85772             | NULL
67108864          | 1139.20        | 58.90856             | NULL
67108864          | 1140.59        | 58.83687             | NULL
67108864          | 1140.07        | 58.86371             | NULL
67108864          | 1140.23        | 58.85565             | NULL
67108864          | 1139.45        | 58.89574             | NULL
67108864          | 1140.16        | 58.85896             | NULL
67108864          | 1138.59        | 58.94042             | NULL
67108864          | 1139.88        | 58.87342             | NULL
67108864          | 1139.21        | 58.90814             | NULL
67108864          | 1140.10        | 58.86247             | NULL
67108864          | 1139.45        | 58.89574             | NULL
67108864          | 1140.62        | 58.83522             | NULL
67108864          | 1139.28        | 58.90462             | NULL
67108864          | 1140.24        | 58.85524             | NULL
67108864          | 1138.79        | 58.93008             | NULL
67108864          | 1139.85        | 58.87507             | NULL
67108864          | 1139.24        | 58.90670             | NULL
67108864          | 1140.11        | 58.86164             | NULL
67108864          | 1138.92        | 58.92325             | NULL
67108864          | 1139.84        | 58.87589             | NULL
67108864          | 1139.04        | 58.91683             | NULL
67108864          | 1140.10        | 58.86247             | NULL
67108864          | 1138.76        | 58.93173             | NULL
67108864          | 1140.68        | 58.83233             | NULL
67108864          | 1138.75        | 58.93194             | NULL
67108864          | 1140.36        | 58.84884             | NULL
67108864          | 1139.20        | 58.90897             | NULL
67108864          | 1140.55        | 58.83893             | NULL
67108864          | 1139.23        | 58.90732             | NULL
67108864          | 1140.24        | 58.85503             | NULL
67108864          | 1139.12        | 58.91311             | NULL
67108864          | 1139.76        | 58.87982             | NULL
67108864          | 1138.66        | 58.93691             | NULL
67108864          | 1139.98        | 58.86867             | NULL
67108864          | 1138.87        | 58.92593             | NULL
67108864          | 1140.02        | 58.86639             | NULL
67108864          | 1138.38        | 58.95120             | NULL
67108864          | 1139.47        | 58.89470             | NULL
67108864          | 1139.24        | 58.90691             | NULL
67108864          | 1140.60        | 58.83625             | NULL
67108864          | 1138.83        | 58.92780             | NULL
67108864          | 1140.08        | 58.86329             | NULL
67108864          | 1139.57        | 58.88954             | NULL
67108864          | 1139.83        | 58.87631             | NULL
67108864          | 1139.64        | 58.88602             | NULL
67108864          | 1140.84        | 58.82408             | NULL
67108864          | 1138.90        | 58.92428             | NULL
67108864          | 1140.76        | 58.82820             | NULL
67108864          | 1139.33        | 58.90214             | NULL
67108864          | 1140.29        | 58.85256             | NULL
67108864          | 1139.65        | 58.88561             | NULL
67108864          | 1140.26        | 58.85379             | NULL
67108864          | 1139.41        | 58.89801             | NULL
67108864          | 1140.26        | 58.85379             | NULL
67108864          | 1138.92        | 58.92325             | NULL
67108864          | 1140.32        | 58.85070             | NULL
67108864          | 1139.34        | 58.90132             | NULL
67108864          | 1140.28        | 58.85297             | NULL
67108864          | 1139.54        | 58.89139             | NULL
67108864          | 1139.94        | 58.87053             | NULL
67108864          | 1139.16        | 58.91083             | NULL
67108864          | 1140.12        | 58.86102             | NULL
67108864          | 1139.28        | 58.90462             | NULL
67108864          | 1140.11        | 58.86164             | NULL
67108864          | 1139.88        | 58.87362             | NULL
67108864          | 1140.30        | 58.85173             | NULL
67108864          | 1139.14        | 58.91166             | NULL
67108864          | 1140.02        | 58.86618             | NULL
67108864          | 1139.06        | 58.91621             | NULL
67108864          | 1140.13        | 58.86061             | NULL
67108864          | 1139.72        | 58.88168             | NULL
67108864          | 1139.53        | 58.89181             | NULL
67108864          | 1139.17        | 58.91021             | NULL
67108864          | 1140.36        | 58.84864             | NULL
67108864          | 1139.09        | 58.91456             | NULL
67108864          | 1139.62        | 58.88726             | NULL
67108864          | 1139.48        | 58.89450             | NULL
67108864          | 1140.00        | 58.86742             | NULL
67108864          | 1139.02        | 58.91828             | NULL
67108864          | 1140.00        | 58.86722             | NULL
67108864          | 1138.56        | 58.94209             | NULL
67108864          | 1140.18        | 58.85834             | NULL
67108864          | 1139.13        | 58.91249             | NULL
67108864          | 1140.66        | 58.83357             | NULL
67108864          | 1139.48        | 58.89408             | NULL
67108864          | 1139.97        | 58.86887             | NULL
67108864          | 1139.32        | 58.90256             | NULL
67108864          | 1140.51        | 58.84100             | NULL
67108864          | 1138.76        | 58.93153             | NULL
67108864          | 1140.18        | 58.85813             | NULL
67108864          | 1139.17        | 58.91042             | NULL
67108864          | 1139.58        | 58.88891             | NULL
67108864          | 1139.30        | 58.90339             | NULL
67108864          | 1140.82        | 58.82511             | NULL
67108864          | 1139.57        | 58.88954             | NULL
67108864          | 1140.16        | 58.85896             | NULL
67108864          | 1139.47        | 58.89491             | NULL
67108864          | 1140.90        | 58.82099             | NULL
67108864          | 1138.98        | 58.92014             | NULL
67108864          | 1140.60        | 58.83666             | NULL
67108864          | 1139.25        | 58.90608             | NULL
67108864          | 1140.19        | 58.85772             | NULL
67108864          | 1139.57        | 58.88954             | NULL
67108864          | 1140.53        | 58.83996             | NULL
67108864          | 1139.20        | 58.90897             | NULL
67108864          | 1139.67        | 58.88437             | NULL
67108864          | 1138.81        | 58.92883             | NULL
67108864          | 1139.76        | 58.87961             | NULL
67108864          | 1139.26        | 58.90587             | NULL
67108864          | 1140.34        | 58.85008             | NULL
67108864          | 1138.96        | 58.92118             | NULL
67108864          | 1140.24        | 58.85503             | NULL
67108864          | 1138.72        | 58.93339             | NULL
67108864          | 1140.04        | 58.86536             | NULL
67108864          | 1139.33        | 58.90214             | NULL
67108864          | 1140.50        | 58.84162             | NULL
67108864          | 1139.62        | 58.88726             | NULL
67108864          | 1140.18        | 58.85813             | NULL
67108864          | 1139.38        | 58.89967             | NULL
67108864          | 1139.97        | 58.86887             | NULL
67108864          | 1139.62        | 58.88685             | NULL
67108864          | 1140.52        | 58.84079             | NULL
67108864          | 1139.02        | 58.91828             | NULL
67108864          | 1140.63        | 58.83502             | NULL
67108864          | 1138.86        | 58.92656             | NULL
67108864          | 1139.98        | 58.86825             | NULL
67108864          | 1139.24        | 58.90649             | NULL
67108864          | 1139.95        | 58.87011             | NULL
67108864          | 1139.17        | 58.91021             | NULL
67108864          | 1140.18        | 58.85834             | NULL
67108864          | 1139.64        | 58.88623             | NULL
67108864          | 1140.22        | 58.85586             | NULL
67108864          | 1139.41        | 58.89780             | NULL
67108864          | 1140.59        | 58.83708             | NULL
67108864          | 1139.05        | 58.91662             | NULL
67108864          | 1140.33        | 58.85028             | NULL
67108864          | 1139.45        | 58.89595             | NULL
67108864          | 1139.81        | 58.87713             | NULL
67108864          | 1139.33        | 58.90194             | NULL
67108864          | 1140.28        | 58.85318             | NULL
67108864          | 1139.26        | 58.90546             | NULL
67108864          | 1139.99        | 58.86804             | NULL
67108864          | 1139.12        | 58.91290             | NULL
67108864          | 1140.22        | 58.85586             | NULL
67108864          | 1139.45        | 58.89595             | NULL
67108864          | 1139.67        | 58.88458             | NULL
67108864          | 1139.65        | 58.88540             | NULL
67108864          | 1140.11        | 58.86185             | NULL
67108864          | 1139.10        | 58.91414             | NULL
67108864          | 1139.88        | 58.87362             | NULL
67108864          | 1139.20        | 58.90897             | NULL
67108864          | 1140.15        | 58.85958             | NULL
67108864          | 1138.80        | 58.92946             | NULL
67108864          | 1140.04        | 58.86556             | NULL
67108864          | 1139.21        | 58.90835             | NULL
67108864          | 1140.40        | 58.84678             | NULL
67108864          | 1138.41        | 58.94975             | NULL
67108864          | 1140.08        | 58.86329             | NULL
67108864          | 1139.44        | 58.89636             | NULL
67108864          | 1140.20        | 58.85710             | NULL
67108864          | 1138.38        | 58.95120             | NULL
67108864          | 1140.26        | 58.85400             | NULL
67108864          | 1138.98        | 58.91994             | NULL
67108864          | 1140.03        | 58.86598             | NULL
67108864          | 1138.66        | 58.93670             | NULL
67108864          | 1139.95        | 58.87011             | NULL
67108864          | 1138.99        | 58.91973             | NULL
67108864          | 1140.34        | 58.84987             | NULL
67108864          | 1139.42        | 58.89760             | NULL
67108864          | 1140.11        | 58.86164             | NULL
67108864          | 1139.45        | 58.89595             | NULL
67108864          | 1140.12        | 58.86143             | NULL
67108864          | 1139.14        | 58.91186             | NULL
67108864          | 1140.06        | 58.86412             | NULL
67108864          | 1138.81        | 58.92883             | NULL
67108864          | 1140.10        | 58.86226             | NULL
67108864          | 1139.02        | 58.91787             | NULL
67108864          | 1140.21        | 58.85648             | NULL
67108864          | 1139.47        | 58.89470             | NULL
67108864          | 1140.52        | 58.84038             | NULL
67108864          | 1139.49        | 58.89367             | NULL
67108864          | 1140.01        | 58.86701             | NULL
67108864          | 1139.21        | 58.90814             | NULL
67108864          | 1139.81        | 58.87713             | NULL
67108864          | 1138.66        | 58.93650             | NULL
67108864          | 1139.52        | 58.89243             | NULL
67108864          | 1139.07        | 58.91559             | NULL
67108864          | 1140.17        | 58.85855             | NULL
67108864          | 1138.95        | 58.92180             | NULL
67108864          | 1139.96        | 58.86929             | NULL
67108864          | 1139.20        | 58.90876             | NULL
67108864          | 1139.82        | 58.87693             | NULL
67108864          | 1139.34        | 58.90152             | NULL
67108864          | 1140.39        | 58.84719             | NULL
67108864          | 1139.37        | 58.89987             | NULL
67108864          | 1139.90        | 58.87259             | NULL
67108864          | 1139.35        | 58.90111             | NULL
67108864          | 1140.09        | 58.86267             | NULL
67108864          | 1138.90        | 58.92449             | NULL
67108864          | 1140.59        | 58.83687             | NULL
67108864          | 1139.48        | 58.89450             | NULL
67108864          | 1139.93        | 58.87115             | NULL
67108864          | 1139.04        | 58.91724             | NULL
67108864          | 1139.77        | 58.87940             | NULL
67108864          | 1138.98        | 58.92035             | NULL
67108864          | 1139.90        | 58.87238             | NULL
67108864          | 1139.28        | 58.90483             | NULL
67108864          | 1139.74        | 58.88085             | NULL
67108864          | 1138.75        | 58.93215             | NULL
67108864          | 1140.40        | 58.84657             | NULL
67108864          | 1139.01        | 58.91849             | NULL
67108864          | 1140.02        | 58.86618             | NULL
67108864          | 1139.46        | 58.89512             | NULL
67108864          | 1140.08        | 58.86329             | NULL
67108864          | 1139.02        | 58.91787             | NULL
67108864          | 1140.29        | 58.85235             | NULL
67108864          | 1139.04        | 58.91683             | NULL
67108864          | 1140.94        | 58.81892             | NULL
67108864          | 1139.14        | 58.91166             | NULL
67108864          | 1140.40        | 58.84657             | NULL
67108864          | 1138.99        | 58.91952             | NULL
67108864          | 1140.08        | 58.86309             | NULL
67108864          | 1138.85        | 58.92697             | NULL
67108864          | 1139.78        | 58.87878             | NULL
67108864          | 1138.77        | 58.93091             | NULL
67108864          | 1139.76        | 58.87982             | NULL
67108864          | 1139.34        | 58.90132             | NULL
67108864          | 1139.70        | 58.88313             | NULL
67108864          | 1138.83        | 58.92801             | NULL
67108864          | 1140.70        | 58.83109             | NULL
67108864          | 1139.66        | 58.88499             | NULL
67108864          | 1139.84        | 58.87548             | NULL
67108864          | 1138.76        | 58.93132             | NULL
67108864          | 1139.96        | 58.86929             | NULL
67108864          | 1139.36        | 58.90070             | NULL
67108864          | 1140.34        | 58.85008             | NULL
67108864          | 1139.54        | 58.89139             | NULL
67108864          | 1139.73        | 58.88127             | NULL
67108864          | 1138.66        | 58.93650             | NULL
67108864          | 1140.63        | 58.83481             | NULL
67108864          | 1139.24        | 58.90670             | NULL
67108864          | 1139.80        | 58.87775             | NULL
67108864          | 1139.55        | 58.89077             | NULL
67108864          | 1139.68        | 58.88395             | NULL
67108864          | 1139.31        | 58.90318             | NULL
67108864          | 1140.64        | 58.83419             | NULL
67108864          | 1139.15        | 58.91145             | NULL
67108864          | 1140.53        | 58.84017             | NULL
67108864          | 1138.94        | 58.92221             | NULL
67108864          | 1139.88        | 58.87362             | NULL
67108864          | 1139.27        | 58.90525             | NULL
67108864          | 1140.30        | 58.85194             | NULL
67108864          | 1139.32        | 58.90256             | NULL
67108864          | 1140.05        | 58.86474             | NULL
67108864          | 1139.17        | 58.91042             | NULL
67108864          | 1140.46        | 58.84347             | NULL
67108864          | 1139.08        | 58.91517             | NULL
67108864          | 1139.62        | 58.88726             | NULL
67108864          | 1139.76        | 58.88002             | NULL
67108864          | 1140.25        | 58.85462             | NULL
67108864          | 1139.18        | 58.91001             | NULL
67108864          | 1140.40        | 58.84678             | NULL
67108864          | 1139.34        | 58.90132             | NULL
67108864          | 1140.15        | 58.85958             | NULL
67108864          | 1138.62        | 58.93898             | NULL
67108864          | 1140.10        | 58.86226             | NULL
67108864          | 1138.68        | 58.93587             | NULL
67108864          | 1140.47        | 58.84326             | NULL
67108864          | 1139.27        | 58.90525             | NULL
67108864          | 1140.18        | 58.85793             | NULL
67108864          | 1138.82        | 58.92863             | NULL
67108864          | 1139.84        | 58.87569             | NULL
67108864          | 1139.33        | 58.90214             | NULL
67108864          | 1140.82        | 58.82532             | NULL
67108864          | 1139.29        | 58.90401             | NULL
67108864          | 1140.26        | 58.85400             | NULL
67108864          | 1139.07        | 58.91559             | NULL
67108864          | 1139.42        | 58.89739             | NULL
67108864          | 1139.61        | 58.88767             | NULL
67108864          | 1140.65        | 58.83398             | NULL
67108864          | 1138.86        | 58.92656             | NULL
67108864          | 1140.25        | 58.85441             | NULL
67108864          | 1139.52        | 58.89222             | NULL
67108864          | 1140.32        | 58.85111             | NULL
67108864          | 1139.47        | 58.89470             | NULL
67108864          | 1140.46        | 58.84368             | NULL
67108864          | 1139.31        | 58.90318             | NULL
67108864          | 1140.28        | 58.85276             | NULL
67108864          | 1138.61        | 58.93939             | NULL
67108864          | 1140.42        | 58.84554             | NULL
67108864          | 1138.81        | 58.92883             | NULL
67108864          | 1140.30        | 58.85173             | NULL
67108864          | 1139.04        | 58.91724             | NULL
67108864          | 1140.38        | 58.84802             | NULL
67108864          | 1138.92        | 58.92304             | NULL
67108864          | 1140.16        | 58.85917             | NULL
67108864          | 1138.92        | 58.92325             | NULL
67108864          | 1139.47        | 58.89470             | NULL
67108864          | 1139.03        | 58.91745             | NULL
67108864          | 1140.19        | 58.85772             | NULL
67108864          | 1138.98        | 58.92035             | NULL
67108864          | 1140.47        | 58.84306             | NULL
67108864          | 1139.24        | 58.90670             | NULL
67108864          | 1140.35        | 58.84946             | NULL
67108864          | 1138.79        | 58.93008             | NULL
67108864          | 1139.92        | 58.87155             | NULL
67108864          | 1139.72        | 58.88210             | NULL
67108864          | 1140.04        | 58.86515             | NULL
67108864          | 1139.77        | 58.87920             | NULL
67108864          | 1140.24        | 58.85483             | NULL
67108864          | 1138.70        | 58.93463             | NULL
67108864          | 1139.88        | 58.87342             | NULL
67108864          | 1139.39        | 58.89884             | NULL
67108864          | 1140.17        | 58.85875             | NULL
67108864          | 1138.75        | 58.93215             | NULL
67108864          | 1139.63        | 58.88664             | NULL
67108864          | 1139.50        | 58.89325             | NULL
67108864          | 1139.99        | 58.86804             | NULL
67108864          | 1139.17        | 58.91042             | NULL
67108864          | 1140.47        | 58.84326             | NULL
67108864          | 1139.06        | 58.91600             | NULL
67108864          | 1139.84        | 58.87589             | NULL
67108864          | 1139.08        | 58.91497             | NULL
67108864          | 1139.93        | 58.87115             | NULL
67108864          | 1139.07        | 58.91538             | NULL
67108864          | 1139.93        | 58.87115             | NULL
67108864          | 1138.85        | 58.92676             | NULL
67108864          | 1140.56        | 58.83873             | NULL
67108864          | 1138.89        | 58.92470             | NULL
67108864          | 1140.62        | 58.83543             | NULL
67108864          | 1139.15        | 58.91125             | NULL
67108864          | 1140.42        | 58.84575             | NULL
67108864          | 1139.79        | 58.87837             | NULL
67108864          | 1139.97        | 58.86887             | NULL
67108864          | 1139.13        | 58.91249             | NULL
67108864          | 1140.21        | 58.85648             | NULL
67108864          | 1138.64        | 58.93794             | NULL
67108864          | 1140.43        | 58.84513             | NULL
67108864          | 1138.78        | 58.93049             | NULL
67108864          | 1139.68        | 58.88375             | NULL
67108864          | 1139.27        | 58.90504             | NULL
67108864          | 1140.15        | 58.85958             | NULL
67108864          | 1139.44        | 58.89615             | NULL
67108864          | 1140.66        | 58.83357             | NULL
67108864          | 1138.62        | 58.93877             | NULL
67108864          | 1140.96        | 58.81810             | NULL
67108864          | 1139.79        | 58.87817             | NULL
67108864          | 1139.74        | 58.88064             | NULL
67108864          | 1139.14        | 58.91207             | NULL
67108864          | 1139.74        | 58.88106             | NULL
67108864          | 1139.55        | 58.89077             | NULL
67108864          | 1139.97        | 58.86887             | NULL
67108864          | 1139.24        | 58.90691             | NULL
67108864          | 1140.36        | 58.84884             | NULL
67108864          | 1139.09        | 58.91435             | NULL
67108864          | 1139.70        | 58.88292             | NULL
67108864          | 1139.71        | 58.88230             | NULL
67108864          | 1139.83        | 58.87610             | NULL
67108864          | 1139.12        | 58.91269             | NULL
67108864          | 1140.32        | 58.85090             | NULL
67108864          | 1139.32        | 58.90277             | NULL
67108864          | 1140.02        | 58.86660             | NULL
67108864          | 1139.32        | 58.90256             | NULL
67108864          | 1139.95        | 58.87011             | NULL
67108864          | 1139.14        | 58.91207             | NULL
67108864          | 1140.32        | 58.85090             | NULL
67108864          | 1139.19        | 58.90918             | NULL
67108864          | 1140.28        | 58.85318             | NULL
67108864          | 1139.63        | 58.88643             | NULL
67108864          | 1140.23        | 58.85565             | NULL
67108864          | 1139.09        | 58.91456             | NULL
67108864          | 1140.12        | 58.86123             | NULL
67108864          | 1139.25        | 58.90628             | NULL
67108864          | 1139.85        | 58.87507             | NULL
67108864          | 1138.96        | 58.92139             | NULL
67108864          | 1140.31        | 58.85152             | NULL
67108864          | 1138.37        | 58.95182             | NULL
67108864          | 1140.27        | 58.85359             | NULL
67108864          | 1138.87        | 58.92573             | NULL
67108864          | 1140.25        | 58.85441             | NULL
67108864          | 1138.96        | 58.92118             | NULL
67108864          | 1140.66        | 58.83357             | NULL
67108864          | 1139.14        | 58.91186             | NULL
67108864          | 1139.92        | 58.87155             | NULL
67108864          | 1138.67        | 58.93629             | NULL
67108864          | 1140.35        | 58.84946             | NULL
67108864          | 1138.73        | 58.93318             | NULL
67108864          | 1140.49        | 58.84203             | NULL
67108864          | 1139.66        | 58.88520             | NULL
67108864          | 1139.93        | 58.87094             | NULL
67108864          | 1139.04        | 58.91683             | NULL
67108864          | 1140.21        | 58.85669             | NULL
67108864          | 1139.04        | 58.91683             | NULL
67108864          | 1140.06        | 58.86432             | NULL
67108864          | 1138.76        | 58.93153             | NULL
67108864          | 1139.84        | 58.87589             | NULL
67108864          | 1139.25        | 58.90608             | NULL
67108864          | 1139.67        | 58.88458             | NULL
67108864          | 1139.06        | 58.91621             | NULL
67108864          | 1140.08        | 58.86329             | NULL
67108864          | 1138.91        | 58.92387             | NULL
67108864          | 1139.86        | 58.87486             | NULL
67108864          | 1139.06        | 58.91621             | NULL
67108864          | 1140.14        | 58.85999             | NULL
67108864          | 1139.14        | 58.91166             | NULL
67108864          | 1139.65        | 58.88561             | NULL
67108864          | 1139.02        | 58.91828             | NULL
67108864          | 1140.68        | 58.83254             | NULL
67108864          | 1139.40        | 58.89842             | NULL
67108864          | 1140.50        | 58.84162             | NULL
67108864          | 1138.50        | 58.94519             | NULL
67108864          | 1140.45        | 58.84409             | NULL
67108864          | 1139.17        | 58.91021             | NULL
67108864          | 1140.06        | 58.86412             | NULL
67108864          | 1139.26        | 58.90546             | NULL
67108864          | 1140.05        | 58.86494             | NULL
67108864          | 1139.16        | 58.91083             | NULL
67108864          | 1140.24        | 58.85483             | NULL
67108864          | 1139.24        | 58.90649             | NULL
67108864          | 1139.74        | 58.88106             | NULL
67108864          | 1139.18        | 58.90959             | NULL
67108864          | 1139.64        | 58.88602             | NULL
67108864          | 1138.62        | 58.93856             | NULL
67108864          | 1140.04        | 58.86556             | NULL
67108864          | 1139.48        | 58.89408             | NULL
67108864          | 1140.09        | 58.86288             | NULL
67108864          | 1139.42        | 58.89739             | NULL
67108864          | 1139.86        | 58.87486             | NULL
67108864          | 1138.81        | 58.92904             | NULL
67108864          | 1140.44        | 58.84472             | NULL
67108864          | 1139.73        | 58.88127             | NULL
67108864          | 1139.76        | 58.88002             | NULL
67108864          | 1139.42        | 58.89739             | NULL
67108864          | 1139.86        | 58.87466             | NULL
67108864          | 1139.03        | 58.91766             | NULL
67108864          | 1139.90        | 58.87238             | NULL
67108864          | 1139.06        | 58.91621             | NULL
67108864          | 1140.03        | 58.86577             | NULL
67108864          | 1138.48        | 58.94581             | NULL
67108864          | 1140.20        | 58.85690             | NULL
67108864          | 1139.47        | 58.89470             | NULL
67108864          | 1140.82        | 58.82511             | NULL
67108864          | 1139.00        | 58.91911             | NULL
67108864          | 1139.60        | 58.88788             | NULL
67108864          | 1139.30        | 58.90339             | NULL
67108864          | 1140.05        | 58.86474             | NULL
67108864          | 1139.52        | 58.89222             | NULL
67108864          | 1139.72        | 58.88168             | NULL
67108864          | 1139.44        | 58.89615             | NULL
67108864          | 1140.02        | 58.86639             | NULL
67108864          | 1139.12        | 58.91311             | NULL
67108864          | 1140.84        | 58.82388             | NULL
67108864          | 1138.60        | 58.93981             | NULL
67108864          | 1139.83        | 58.87610             | NULL
67108864          | 1139.23        | 58.90732             | NULL
67108864          | 1139.81        | 58.87713             | NULL
67108864          | 1138.58        | 58.94105             | NULL
67108864          | 1140.14        | 58.85999             | NULL
67108864          | 1139.05        | 58.91642             | NULL
67108864          | 1140.14        | 58.86041             | NULL
67108864          | 1139.62        | 58.88705             | NULL
67108864          | 1139.91        | 58.87218             | NULL
67108864          | 1139.21        | 58.90835             | NULL
67108864          | 1139.80        | 58.87796             | NULL
67108864          | 1138.88        | 58.92511             | NULL
67108864          | 1140.06        | 58.86453             | NULL
67108864          | 1139.24        | 58.90670             | NULL
67108864          | 1140.26        | 58.85421             | NULL
67108864          | 1139.03        | 58.91745             | NULL
67108864          | 1140.06        | 58.86412             | NULL
67108864          | 1138.39        | 58.95078             | NULL
67108864          | 1139.42        | 58.89739             | NULL
67108864          | 1138.97        | 58.92056             | NULL
67108864          | 1140.11        | 58.86185             | NULL
67108864          | 1139.35        | 58.90111             | NULL
67108864          | 1140.34        | 58.84987             | NULL
67108864          | 1139.21        | 58.90835             | NULL
67108864          | 1139.70        | 58.88313             | NULL
67108864          | 1139.04        | 58.91704             | NULL
67108864          | 1139.90        | 58.87280             | NULL
67108864          | 1139.14        | 58.91186             | NULL
67108864          | 1140.48        | 58.84285             | NULL
67108864          | 1138.91        | 58.92387             | NULL
67108864          | 1140.53        | 58.84017             | NULL
67108864          | 1139.09        | 58.91456             | NULL
67108864          | 1140.83        | 58.82449             | NULL
67108864          | 1139.63        | 58.88664             | NULL
67108864          | 1140.09        | 58.86288             | NULL
67108864          | 1139.23        | 58.90711             | NULL
67108864          | 1140.26        | 58.85400             | NULL
67108864          | 1138.72        | 58.93359             | NULL
67108864          | 1140.50        | 58.84162             | NULL
67108864          | 1139.31        | 58.90318             | NULL
67108864          | 1139.29        | 58.90421             | NULL
67108864          | 1139.25        | 58.90628             | NULL
67108864          | 1139.79        | 58.87817             | NULL
67108864          | 1139.54        | 58.89098             | NULL
67108864          | 1140.12        | 58.86102             | NULL
67108864          | 1138.86        | 58.92635             | NULL
67108864          | 1140.03        | 58.86577             | NULL
67108864          | 1139.32        | 58.90256             | NULL
67108864          | 1140.54        | 58.83976             | NULL
67108864          | 1139.05        | 58.91662             | NULL
67108864          | 1140.27        | 58.85338             | NULL
67108864          | 1138.85        | 58.92697             | NULL
67108864          | 1139.93        | 58.87115             | NULL
67108864          | 1139.55        | 58.89077             | NULL
67108864          | 1140.06        | 58.86453             | NULL
67108864          | 1139.44        | 58.89615             | NULL
67108864          | 1140.32        | 58.85070             | NULL
67108864          | 1139.00        | 58.91932             | NULL
67108864          | 1139.64        | 58.88602             | NULL
67108864          | 1139.36        | 58.90029             | NULL
67108864          | 1140.24        | 58.85524             | NULL
67108864          | 1139.16        | 58.91104             | NULL
67108864          | 1139.91        | 58.87197             | NULL
67108864          | 1138.89        | 58.92470             | NULL
67108864          | 1141.02        | 58.81459             | NULL
67108864          | 1140.00        | 58.86763             | NULL
67108864          | 1139.55        | 58.89077             | NULL
67108864          | 1139.05        | 58.91642             | NULL
67108864          | 1140.04        | 58.86515             | NULL
67108864          | 1139.78        | 58.87899             | NULL
67108864          | 1140.35        | 58.84946             | NULL
67108864          | 1138.54        | 58.94271             | NULL
67108864          | 1140.31        | 58.85132             | NULL
67108864          | 1139.42        | 58.89760             | NULL
67108864          | 1140.02        | 58.86639             | NULL
67108864          | 1139.06        | 58.91579             | NULL
67108864          | 1140.52        | 58.84079             | NULL
67108864          | 1139.70        | 58.88313             | NULL
67108864          | 1139.94        | 58.87073             | NULL
67108864          | 1138.88        | 58.92552             | NULL
67108864          | 1139.80        | 58.87775             | NULL
67108864          | 1139.36        | 58.90070             | NULL
67108864          | 1140.24        | 58.85503             | NULL
67108864          | 1139.54        | 58.89098             | NULL
67108864          | 1140.05        | 58.86494             | NULL
67108864          | 1139.19        | 58.90939             | NULL
67108864          | 1139.99        | 58.86783             | NULL
67108864          | 1138.80        | 58.92925             | NULL
67108864          | 1140.19        | 58.85772             | NULL
67108864          | 1139.25        | 58.90608             | NULL
67108864          | 1139.93        | 58.87115             | NULL
67108864          | 1139.26        | 58.90566             | NULL
67108864          | 1140.62        | 58.83543             | NULL
67108864          | 1138.81        | 58.92883             | NULL
67108864          | 1140.46        | 58.84388             | NULL
67108864          | 1138.86        | 58.92656             | NULL
67108864          | 1139.79        | 58.87817             | NULL
67108864          | 1139.23        | 58.90711             | NULL
67108864          | 1140.64        | 58.83419             | NULL
67108864          | 1139.03        | 58.91766             | NULL
67108864          | 1140.42        | 58.84596             | NULL
